A2407 A2402 A2301 A0205 A0206 A0207 A0202 A0203 A0211 A0201 A0204 A3101 A7401 A3301 A3303 A3401 A6601 A6801 A3601 A0101 A3002 A2902 A3201 A6802 A2501 A2601 A3001 A0301 A3402 A1102 A1101 B5101 B5401 B5501 B5601 B5502 B5301 B3507 B3501 B3503 B0704 B0702 B4201 B3701 B4001 B4002 B1801 B4402 B4403 B4901 B4501 B4006 B5001 B1510 B3802 B3801 B2705 B1402 B0801 B5201 B1302 B1301 B5802 B1517 B5703 B5801 B5701 B1503 B1501 B1502 B4601 C1701 C0801 C0303 C0304 C0202 C1202 C1203 C1601 C0302 C0401 C0403 C0501 C0802 C1403 C1402 C0702 C0701 C0602 C1502 C0102 C0704 G0101 G0103 G0104
A0204 0.218953069271399 0.293765645046697 0.300438068488159 0.738731771633218 0.683040141061992 0.79333930685909 0.904924205870082 0.841612282529728 0.857574472785891 0.942757223753216 1 0.202844486384183 0.272681056537905 0.0936991658174749 0.0724946400133 0.0826697073191304 0.0450677448847406 0.0801427110549164 0.0588031572859946 0.130290783176882 0.154162147446374 0.221586179359462 0.391418252015946 0.46966510563811 0.209651920163158 0.198641290177183 0.279128635425086 0.393222122824706 0.10311997780074 0.161576203042763 0.167984763605651 0.207007851137825 0.118839889019171 0.082783048130157 0.093056292025552 0.0960110342407791 0.156655754343358 0.149471955531262 0.213207015243866 0.378814692307516 0.355560560011497 0.364500546636871 0.36464329813768 0.287270897553541 0.399463436922084 0.369487087287617 0.0707221866506549 0.1584332708756 0.152073112573236 0.197183998891022 0.0657663519812359 0.107685782368222 0.106704398919982 0.379491914709967 0.318169941814861 0.319263397809794 0.275228689363146 0.387386956855783 0.659058356902977 0.227596545028886 0.495216303737118 0.600409585596939 0.31018106071331 0.335773324285454 0.244201959049581 0.128639848132899 0.137047670658451 0.117867463098244 0.23852853717647 0.319395169955455 0.278788636355116 0.528577757159567 0.500130066673662 0.504197167218099 0.521818682285043 0.22116172420904 0.243810458203819 0.38258904497227 0.339419445202062 0.353299615873849 0.282858913029474 0.328925106063579 0.312890869748803 0.379861820409888 0.330351497092184 0.315905207397471 0.29858971801805 0.429524660563265 0.515571408436242 0.489648505447631 0.453071438736823 0.551413274696194 0.480707810967478 0.487555425132598 0.498363148305089
A3101 0.0858367825941456 0.11224560501515 0.109281379678798 0.142584408934726 0.206110918925255 0.136088107277853 0.119239428766951 0.177603892120763 0.17930783782348 0.192448522007518 0.202844486384183 1 0.932665917741785 0.808575686413544 0.821456311653757 0.680073508570311 0.767086068301027 0.785400956880631 0.0967240357408468 0.0753929578634962 0.144115255137165 0.15057636905334 0.206331718173918 0.152816263525793 0.0932377060089771 0.118120108525168 0.274899642915006 0.380132178489425 0.351905713546965 0.35320979101641 0.37263376123855 0.0377635103003967 0.0525059992250087 0.0583623183869227 0.0648709556017809 0.0648378828107986 -0.0223278204074072 0.000593919681179197 0.0426388584440269 -0.0378797761745613 0.0449623888194944 0.0458766990056841 0.0412850217468073 0.0793514338797075 0.0132091664888421 0.0313213994023683 -0.0051096920111886 0.0623428808614347 0.0625061438049676 0.0332582297759845 0.0318092763072418 0.0607864799394948 0.0737723410872574 -0.00644883516196792 -0.0243321450239226 -0.0118465509731418 0.17130855857162 0.00260647437283534 0.109076639559293 0.080551891523528 0.168686551660738 0.120166208910388 0.174803498158671 0.179574489511043 0.187132555871797 0.146717549037894 0.189195151380559 0.0637627258459821 0.127125427221553 0.0860424357667285 0.107350466504516 0.087823831647673 0.0601599284902669 0.0685864292346686 0.0742010378967731 0.104363889069039 0.0961524667580799 0.139111022662137 0.0952279707638624 0.0988186451442813 0.0289271956095062 0.0658896920674545 0.0348031286477714 0.0249954912055553 0.0689541641653742 0.0679316072775122 0.0469277111303862 0.128269205718616 0.0987594780963255 0.206173037517214 0.0404831457229708 0.136864676023327 0.0929071353103099 0.0950415355488849 0.117490311335864
A7401 0.0197014914595742 0.0260192032440073 0.0315391586908126 0.192416784702064 0.201241573345916 0.204225609223962 0.247620381548872 0.281408915890744 0.287819204037247 0.278828523498613 0.272681056537905 0.932665917741785 1 0.765057741959979 0.761163062518559 0.666897478788269 0.735583228733149 0.761869917508142 0.118421984308804 0.0626402083293135 0.188580580928784 0.106454740140888 0.345764215181311 0.127764960338968 0.0905157159355198 0.123739567162623 0.308253941568262 0.421507393368214 0.318071127634563 0.318766534436564 0.337808844668958 -0.00347564500464954 0.00620481244337017 0.0515365869061577 0.0518586540777111 0.0553233325910134 -0.0232803228399113 -0.0144592954727168 0.00711010070208812 -0.0363535798788365 0.0558449048419207 0.0383266971626905 0.0451144606367479 0.0636878723353373 0.0139613100243123 0.0323378388515057 -0.0223330325488275 0.0165004034769784 0.0145908136991241 0.0206329798415165 0.013123347822241 0.0556980950545927 0.0151700418515335 -0.010273309392396 -0.03022063265713 -0.0218628716758878 0.130358160906933 -0.0179451548987037 0.119981268089984 0.0909452276003474 0.243482933912728 0.2477224216318 0.18568130814729 0.151236684804347 0.200754516305051 0.16591333393813 0.172035667362024 0.0800866315624231 0.19304210972804 0.158092950624531 0.117518042272948 0.0671000034764452 0.0297370666956447 0.0280593421596721 0.0308489558149196 0.100951044185605 0.0983291688422504 0.11103249205434 0.0515184225202757 0.047691711607415 -0.0057638060014292 0.0479698013425425 0.0388296499398265 0.0195204307670355 -0.00247105791981198 -0.00764568371166889 0.0171199386397371 0.150899700187464 0.077537757453959 0.176452766125474 0.0442041059999806 0.110369847120619 0.137702979566973 0.141377590459338 0.163993198473409
A3301 0.0359777471082836 0.0632661080909435 0.065110202794586 0.0608237128100177 0.0919045460436325 0.0479101120724467 0.0423973073831884 0.0864062323120616 0.0736063584072304 0.0807144590836243 0.0936991658174749 0.808575686413544 0.765057741959979 1 0.902684738319051 0.771347544304711 0.833854441881777 0.826500726932976 -0.0118308031751503 0.00689599477069124 0.031031267764185 0.0584452694872087 0.0322227102594494 0.209981267063167 0.241651909175091 0.258786682205302 0.138097830082161 0.199046553962927 0.423566170646696 0.222212327059072 0.233633445842297 0.115905709572008 0.029804733386698 4.65955884552173e-05 0.00637020828800496 0.0054874513839694 0.00558125105814608 0.0243313612057791 0.047431548734469 -0.0199350219533823 0.00379381129814646 -0.00747323154777155 0.00687749394558025 -0.00314903924572656 -0.0402251902908906 -0.0286146318705053 0.0856523543134534 0.00606984449091126 0.017760201388442 -0.0341293454270249 -0.015412580404034 -0.0256151468179505 -0.0163879200522344 -0.0354252557041488 -0.0377979642148107 -0.0287841970513406 0.0512337080148036 0.116984518557397 0.162749385990011 -0.00380745560499483 0.00558896795275876 -0.0374013876004856 0.0369310755681669 0.0438685110907922 0.043156250762382 0.0217211624709546 0.0634679356651802 -0.049484266831101 0.00764653532302999 0.105502063968072 0.0880905341282684 0.0694819392127075 0.0488744515211581 0.0599430249162366 0.0576747307580204 0.0896466379916986 0.0996276414331971 0.0965129569836855 0.076623256631507 0.0806396443278512 0.00860577955855001 0.0431979083401408 0.0287598799790019 0.00647131900206282 0.0420545234351344 0.0436692664626495 -0.0113584043732581 -0.00787380820565763 0.0247973958951576 0.0489527850767362 0.00769466892621821 0.0402165877341553 -0.0129841407352437 -0.0107486870391448 -0.00403317230810123
A3303 0.0908871658572179 0.126981984337323 0.128320663476378 0.0702426885131245 0.100208842703059 0.0334243095298271 0.0233875625006205 0.0680919716652148 0.0537167438888113 0.0560786788219478 0.0724946400133 0.821456311653757 0.761163062518559 0.902684738319051 1 0.891127547289213 0.897220312397693 0.894626661633039 0.00329321431368233 0.0117968354954583 0.045325879499279 0.0634270783822712 0.0226186251489602 0.295368682770033 0.329042316346498 0.354485470017905 0.155312047057785 0.189370520467423 0.533049798025233 0.251550644168166 0.261495677173975 0.0423195802786822 0.0318653837982474 0.00440221174921287 0.00984306985377647 0.00665409698586787 0.00734787619901449 0.0245634495444443 0.0382233751861776 -0.0166195540678531 0.0104491365087986 -0.00225652001615323 0.0104117314388406 -0.00627844922589956 -0.0325488717740074 -0.0191645810090613 0.0277658411803526 0.0412626607113683 0.0584896821969072 -0.0237598617542494 0.0241909346852314 -0.0184426719018737 -0.0110610505014945 -0.0163935757905356 -0.0165715471416219 -0.00851385505972611 0.0554966798411926 0.0347848656827437 0.115732252308519 -0.000223443989964326 0.00332470872458201 -0.0477308938124804 0.0540709052891155 0.0647024271442008 0.0665380454242935 0.0441627933737751 0.0873424012489125 -0.0415725428760643 0.0140950501114323 0.0927671165796857 0.0928657783427169 0.0721305983666271 0.0573866892567008 0.0775990239202868 0.0743428921376116 0.104274411949849 0.109569364421745 0.105651272585663 0.0897425290945271 0.0952931672322003 0.0299786849185509 0.0543889308833728 0.0385476441336128 0.0164214886636522 0.0930454632712002 0.0930128678546617 0.0249928720019911 0.0070264950682543 0.0462957217508823 0.0625643019910131 0.018013090763434 0.0497872346961935 -0.0134318650777966 -0.0106179977332344 -0.00777277137249003
A3401 -0.00505482644263278 0.000975884253954058 0.0104682657897974 0.165807793828086 0.153823787195736 0.0810916518053232 0.0848730683588139 0.109863619140642 0.0866661816108373 0.0836582069671579 0.0826697073191304 0.680073508570311 0.666897478788269 0.771347544304711 0.891127547289213 1 0.948001381072736 0.910810628523828 0.0301315075958534 0.0286843244702485 0.0700947823591454 0.0936319721833198 0.061529594668202 0.412397861350789 0.496022281419711 0.52813527316228 0.13592365652012 0.25086168889788 0.621903813209818 0.277269892987247 0.291122432941101 0.075817258174363 0.0623801982676084 0.0599498013066718 0.0602437674207664 0.0534176808471578 0.0931855606348941 0.110929341391585 0.112374274337923 0.0588582712401831 0.0555075706308153 0.0875451692970727 0.0616294791491392 -0.0321139410297291 0.000905140844342954 -0.0011070782528281 0.0258363277701462 0.0599107931154568 0.0880346057943176 -0.00305773964902332 0.049008657918789 -0.0188597115042123 0.00322942808738837 0.0480395242688857 0.0260375302116346 0.031009055197572 0.0506786347390347 0.0358739330229247 0.0995962968711752 -0.0121777203673962 0.0555824861140542 0.0311664468185983 0.0256991094721704 0.103135333076863 0.0596546343084486 0.0732145592090567 0.0752577273995638 0.014755464846367 0.0995576916957271 0.219048025501876 0.180965312741675 0.134253536376495 0.14368774739443 0.171488898025638 0.163530217654933 0.174989568367795 0.214377657735487 0.158102326589597 0.134520051374502 0.183752602257204 -0.0221400669721506 0.052405152125318 0.092296659483092 0.0741739205180731 0.00144736258883942 0.00580757307196676 -0.00598612974346414 0.0180553470791595 0.0595793416588097 0.0830774757996276 0.0945150450709781 0.0917974359932548 0.0417217487002404 0.045292699350395 0.0529975929985303
A6601 -0.0101954921507726 -0.00660486213120055 0.00157089148904011 0.157595031772807 0.148805586793132 0.0439366892487597 0.0411631990926667 0.0699626812318557 0.053503985880642 0.0451919879899662 0.0450677448847406 0.767086068301027 0.735583228733149 0.833854441881777 0.897220312397693 0.948001381072736 1 0.951210052375663 0.0775586983391954 0.0701668303222428 0.0682458852166299 0.0916521908803558 0.0734156727043686 0.384426734674627 0.435234696909665 0.455510217966447 0.171382477947382 0.255133831735014 0.613839807286695 0.3530811631046 0.366209344178637 0.0644485301521206 0.0460341551493005 0.0367588183989605 0.0401171293599025 0.0306615565946968 0.0648179816571279 0.0820667149252545 0.0866795175162417 0.0365966610353047 0.0249619720671091 0.0620195744971949 0.0308430682220843 -0.0338415308475844 -0.00374394737742231 -0.00540774346691231 0.0287215726374321 0.0372374434496068 0.0592934300448796 -0.00426358415007696 0.0286269537656681 -0.0164034763341264 0.00940717510683105 0.0426409316169986 0.0134163030791102 0.0190703662467641 0.0595020005970765 0.0411241884376602 0.0662514459196365 -0.0156182399280797 0.0339016539771827 -0.00532652816292557 0.0906347873007467 0.200500808164235 0.150898219222089 0.136765756174146 0.158216416953841 0.0112820598811294 0.0820988711890064 0.172487142319115 0.176182308805087 0.135905859166198 0.141039080916696 0.184385366265801 0.177908246412443 0.181610787942961 0.211602872089716 0.175060079192258 0.145816626042707 0.192420555087475 -0.0284727291224643 0.074968885930222 0.0893727541454755 0.0761825902135757 0.0110679119183852 0.0186554691833455 0.000649818361012319 0.0335745881558413 0.0659188093031131 0.13670644895719 0.0935963460553805 0.0979281348706566 0.0339264437135304 0.0368038419763095 0.043022903499624
A6801 -0.00888032424814697 0.00157224631683879 0.00974896062110041 0.199199226495233 0.181294381955952 0.079513163256173 0.0734401006068946 0.106723489018736 0.100795555850214 0.0872224632658023 0.0801427110549164 0.785400956880631 0.761869917508142 0.826500726932976 0.894626661633039 0.910810628523828 0.951210052375663 1 0.0618681983254393 0.0565844650966256 0.0846154665930102 0.0953628355097461 0.076171136028545 0.430138448311201 0.395065402489676 0.428765243104609 0.216309325629817 0.315392815725204 0.621703819018559 0.421249801207693 0.432842805950096 0.0823982307551693 0.0728834987286929 0.045423441494448 0.0651029755282034 0.060090331393763 0.0979655835121973 0.120297202641254 0.140177242279372 0.0533229515957195 0.0170375161311689 0.0524712659013764 0.0380716919507034 -0.0400975919603143 0.0120789636042484 0.0140440042065533 0.0433741740148775 0.0576424506912974 0.0812579096660954 0.00807806750339265 0.0415651205930003 0.0150588110831389 0.00661325609206752 0.0345664239484559 0.0242699259355478 0.0325535297326467 0.0854839125643131 0.00289018852498297 0.0424582171178526 0.00982647083254339 0.0732477488526199 0.0154510965207858 0.091183921268012 0.147171065975022 0.157292145077965 0.153706154649814 0.175423532352493 0.00590870787130228 0.0773069617077626 0.159135077598288 0.138495528663412 0.150346442486408 0.13634579528353 0.152710593403166 0.148590063565771 0.201697398996635 0.208052235621565 0.223617092089868 0.143799799164709 0.155819476050512 -0.011994336208836 0.100317944073709 0.0921904709760504 0.057074835160187 -0.00439733146874006 -0.00256709381923187 0.0318224799070741 0.0658446393753862 0.116430632155385 0.129025029017458 0.0782977195112819 0.135227696589499 0.0463786424068918 0.0490368062640879 0.051863108017878
A3601 0.0120111192891322 0.000458222202536235 -0.00281026114010856 0.0715851401936328 0.107755187069745 0.269825574780261 0.0559578383418677 0.063552060382971 0.103378518777152 0.0900702649883224 0.0588031572859946 0.0967240357408468 0.118421984308804 -0.0118308031751503 0.00329321431368233 0.0301315075958534 0.0775586983391954 0.0618681983254393 1 0.940654045925407 0.709182371996574 0.684921700509653 0.302999057817322 0.0762827319522383 0.159976732487606 0.364104547870594 0.195244828777019 0.343433184551546 0.171956261224482 0.173663612834431 0.201445275995 -0.00399711528726194 -0.0316669893565679 -0.0119086408737883 -0.0196255540334514 -0.0163025196793319 0.114003817492753 0.324689660997383 0.279325218134644 -0.00454371851992743 -0.017401108352049 -0.00436301119709006 -0.0232342289180224 0.0312985396773993 0.0286706118778956 -0.00620087637946477 0.211902611043149 0.084291439571295 0.128291452771643 0.0243513689587715 -0.000614359355805851 -0.0051486815356082 0.00738644931691922 -0.0157105379589046 0.0863418822797143 0.0692695488531073 0.0687420513584931 -0.056162554664813 0.00370102786161352 0.00869572286492868 0.135155543809784 0.195551725451927 0.24797710286088 0.468337206782924 0.282501591636471 0.305160513252623 0.264567271244057 0.395012954738081 0.484747184430522 0.492972307335186 0.393134187660294 0.0779025210027808 0.138864845799693 0.0658938009637359 0.0701013257964945 0.316707011779828 0.249435232659541 0.233986886774078 0.259336590109206 0.215442925191374 0.343570215571772 0.417846267496633 0.41913565643701 0.407365144877111 0.0755316462641029 0.0646344813477317 0.194237198011712 0.229414817416809 0.047895485441913 0.276961221496042 0.0344338451698905 0.0608859722116265 0.0917007071510329 0.0926504878918302 0.118267899334408
A0101 0.0177466427147741 0.0159645743027315 -0.00938533556735229 0.0871616446120146 0.123373278703459 0.364039509588297 0.113035998515786 0.135312229412663 0.150487942181528 0.174743773504751 0.130290783176882 0.0753929578634962 0.0626402083293135 0.00689599477069124 0.0117968354954583 0.0286843244702485 0.0701668303222428 0.0565844650966256 0.940654045925407 1 0.62409906935724 0.713319189981194 0.186013021585246 0.116996449484082 0.156020817373013 0.357270943411322 0.117765141480556 0.329917166811667 0.164016762492989 0.132076118397284 0.160544783596042 0.0652593441708007 0.0330742126207353 -0.0243286377812815 -0.0199749202291653 -0.0266789966226693 0.149561841640636 0.356506502886392 0.338350653781613 0.0399553283290673 -0.0344169241605341 -0.00418435524502195 -0.0218363580069224 -0.00747116269221323 0.0266495493296452 -0.0209094418786218 0.244177401760922 0.109732821653356 0.155222976938381 0.0198042582277865 -0.0042121350667117 -0.0356693740480758 0.0354584997842531 0.00750263307651308 0.118606383843776 0.103030943430285 0.0703694177531441 -0.0229990745059937 0.089819763876695 0.0155296631740983 0.120535419966934 0.167293751802756 0.143065184391341 0.421402975445539 0.179856845171901 0.209251546342867 0.217560303157053 0.353672598540493 0.448100354836147 0.516325649136016 0.404202850891531 0.105653285443651 0.163660731902957 0.118585814631554 0.121634086202621 0.317487106086219 0.243465503881175 0.264556840755389 0.301841969376653 0.276882858023582 0.401563987360274 0.483396088789596 0.444637673193874 0.446040686228736 0.0873656741166883 0.0803027663763048 0.214302886102543 0.171500931992674 0.106496922757644 0.23994529836437 0.0371035865484228 0.080218658568419 0.0319035635335477 0.0313327655883798 0.0589443886443017
A3002 0.0854969552892367 0.0964728052195252 0.115962102839744 0.206831422917944 0.190642976862377 0.118170350370426 0.147269137467405 0.139716996743592 0.194911324125009 0.130237223700752 0.154162147446374 0.144115255137165 0.188580580928784 0.031031267764185 0.045325879499279 0.0700947823591454 0.0682458852166299 0.0846154665930102 0.709182371996574 0.62409906935724 1 0.766225486445671 0.421283618015522 0.138539933346256 0.233658755932013 0.484802352403757 0.282081524150452 0.354708711484871 0.114953618577759 0.152165955982525 0.175807230744898 -0.0206996832777652 -0.0252885567465464 0.0308171296953099 0.0210494517120622 0.028829801504541 0.0966813020435772 0.389847213120864 0.342881528297131 -0.0251097701607117 0.0496706908032037 0.0222997763652701 0.0378201424865836 0.0401768232660067 0.0131913948102307 0.0397952362250222 0.277873573508146 0.114367457072392 0.147899196400862 0.0203557226897811 0.00468421489217549 0.0420137341588812 -0.0165067675775662 -0.0152702419044931 -0.0208524221442142 -0.0193236829191847 0.106174351392471 -0.0563465428451466 -0.000660670879826296 0.098375714064547 0.212112611721779 0.218500052757227 0.238549940054839 0.318591738391818 0.235498559213035 0.244625666569603 0.228343931819587 0.532220282549239 0.710573057548497 0.653633015681779 0.530710027459939 0.0434146912626175 0.0612206108926292 0.0365986535852199 0.0396384239368329 0.414578439538935 0.353785983115259 0.263786475976902 0.290205040122971 0.221772297499584 0.0177045664608738 0.0249214479361131 0.0277036848856388 0.0137402308133049 0.186500157614536 0.165198988874327 0.294787477788864 0.292268785164666 0.106210604290346 0.160119206707984 0.03476853718093 0.0736467894607513 0.10849911335823 0.114835802019328 0.119805908782208
A2902 0.241872780474184 0.179040628017048 0.19747464029171 0.150560617586129 0.202023295868528 0.199761529221351 0.163341588957571 0.204011313253718 0.201637266962402 0.250189816799143 0.221586179359462 0.15057636905334 0.106454740140888 0.0584452694872087 0.0634270783822712 0.0936319721833198 0.0916521908803558 0.0953628355097461 0.684921700509653 0.713319189981194 0.766225486445671 1 0.268385060892612 0.152369937317 0.231622844440654 0.474206192455192 0.169606384198769 0.499024173349604 0.220505618689675 0.191906906389301 0.22996054534683 0.110952457224594 0.0901356166681845 0.0282163607999071 0.0303371275013658 0.0284498213021806 0.185979918277901 0.455661959278298 0.441841993565713 0.0177279144950245 -0.0088613799070367 0.0282444059101764 0.00096711315976384 0.0574593761574419 -0.00052482245403811 0.0103929381753134 0.319848923090776 0.186287022614836 0.254087994263918 0.0260205599655072 0.011668041034913 0.0322622980681616 0.110054174148474 0.0217826556737571 0.0543745544138461 0.0462316040691206 0.194239623413422 0.010204388847217 0.147418483968751 0.0582945813568983 0.241955254320811 0.141840865520393 0.0896676470282857 0.466661447058539 0.146308126365835 0.169724234711623 0.193179911591945 0.487774295515493 0.5894504036849 0.680144432266785 0.518830269932106 0.130248884444767 0.110696353022008 0.135451645241599 0.143955596577274 0.445512474892719 0.348320902787247 0.354997739395969 0.38515462098203 0.388606678748167 0.141426944754068 0.118386923923385 0.04784870169218 0.0491063639820754 0.305634975623499 0.304010294527266 0.351716674464597 0.254990840105404 0.17487560258328 0.271878807217847 0.0537506916720031 0.155138433001469 0.0817225420363207 0.0834022262313241 0.117784141710819
A3201 0.258080636950893 0.217242419829268 0.25169736260693 0.345208368236082 0.314762776181195 0.300120525911017 0.379788520858623 0.336517380019926 0.457442142156677 0.377706151400103 0.391418252015946 0.206331718173918 0.345764215181311 0.0322227102594494 0.0226186251489602 0.061529594668202 0.0734156727043686 0.076171136028545 0.302999057817322 0.186013021585246 0.421283618015522 0.268385060892612 1 0.197945707756874 0.413023469508733 0.261502193077892 0.344344103282713 0.374317597245061 0.100305375902244 0.169759472480648 0.183516840492953 0.0243718235111355 -0.00368216908481695 0.0521536086121936 0.0424646826322932 0.0595281602537946 0.232284255252354 0.171058068310815 0.193773332135548 0.0641998803565249 0.177763109601464 0.149421286355576 0.16960806085562 0.249999018480134 0.127927162175985 0.143864314919679 0.148863109218668 0.210622322055678 0.204020468494537 0.0475776027015765 -0.02031152672545 0.08438094028494 0.0176488483509975 0.07157745092562 0.0716892424255599 0.0795925969139441 0.182922835691501 0.127373097057983 0.265886382027222 0.160096848999775 0.346935414914316 0.545474312662242 0.482749555732971 0.404386831816712 0.654266728332681 0.680019984038123 0.649744764643843 0.338075405756466 0.464046379597099 0.397561081745876 0.323626932605388 0.138486523477569 0.170727997549371 0.160661440997012 0.17334656263197 0.292841074962632 0.309343082133213 0.256863493545034 0.240582438132568 0.244018053396395 0.083417674099519 0.12133597721421 0.129157066894688 0.131869930659046 0.189515955214657 0.179608035992181 0.189221857588147 0.397869731064053 0.136288738220736 0.305665350378422 0.185869286187163 0.233505506026987 0.335321341916267 0.341807217049817 0.36156524040337
A6802 0.124692694561472 0.184897209025037 0.183128192952229 0.675266154067714 0.640202321521756 0.46343194627844 0.464984796665272 0.482073798080661 0.558611437996178 0.465267786091265 0.46966510563811 0.152816263525793 0.127764960338968 0.209981267063167 0.295368682770033 0.412397861350789 0.384426734674627 0.430138448311201 0.0762827319522383 0.116996449484082 0.138539933346256 0.152369937317 0.197945707756874 1 0.553068034057893 0.582996911725186 0.258120372489204 0.19044791017161 0.4287512082159 0.233633643402911 0.241899453031744 0.330313541087594 0.199596257014644 0.0904009564795093 0.124195326642697 0.131962117871996 0.193599606069193 0.187297103022845 0.249117123001858 0.286472174962244 0.213036148782321 0.248990512455585 0.24554965656399 0.119517481189388 0.255785893122974 0.257716171528096 0.108702807541285 0.172138698982006 0.196807462068355 0.239549801104872 0.0709248720505321 0.0953086747059199 0.0962027401305712 0.265915632700149 0.274477883629492 0.269184045184855 0.191658252088125 0.265593290325592 0.334064592110675 0.306400292578512 0.438772356058116 0.289517914035418 0.312459596540204 0.324428672919977 0.31958915797043 0.21136209766285 0.242888184924123 0.00893191978673535 0.0934313748206623 0.170708434574668 0.181367564176608 0.418171894935949 0.449563648625771 0.413043164781021 0.426568673223153 0.327316725730411 0.300664622373785 0.473520749044816 0.331170746040138 0.320787832740548 0.177991000448651 0.312640025417913 0.273464574171696 0.280351336979955 0.153479950549143 0.141422035660822 0.178505533356487 0.296599417000022 0.492307747648867 0.517535318747675 0.298235563694487 0.395186363567349 0.280346202169253 0.286290001152006 0.282762326402294
A2501 0.196059466231129 0.194321117680656 0.215875993912468 0.390339508546778 0.373472896116234 0.18501402811957 0.154959953120716 0.214690584183774 0.162539490235491 0.158716975353178 0.209651920163158 0.0932377060089771 0.0905157159355198 0.241651909175091 0.329042316346498 0.496022281419711 0.435234696909665 0.395065402489676 0.159976732487606 0.156020817373013 0.233658755932013 0.231622844440654 0.413023469508733 0.553068034057893 1 0.868787490011984 0.194564610456904 0.165330741627966 0.479976363652877 0.197115816185705 0.205632124695243 0.0729191390026826 0.0238537715839071 0.0188275780924287 0.0165008229817406 0.0087704202117059 0.253738718416294 0.221183560834607 0.238156541822059 0.0906744840232115 0.110977537637456 0.100068193571604 0.119966077176587 0.121418080697657 0.0699160602627762 0.0995039029917118 0.202143508968795 0.250538336548125 0.264723537404326 0.0448985496977935 0.052562966994738 0.0239045260909086 0.0255755679235135 0.10017928952534 0.121256585964291 0.130607920212191 0.0816707030845154 0.174462913116119 0.284229543028919 0.0328317589683276 0.0962015335628758 0.191017843738999 0.161943872839685 0.317456917390657 0.366006286186294 0.396576592408605 0.420469818557016 0.191844417300094 0.314676469461878 0.407296227373672 0.345407655300455 0.159071538130837 0.167726818080558 0.219182017746694 0.225161853329854 0.302058532423524 0.314532798970639 0.22920131560962 0.238405729118143 0.279571969362917 0.0668665113547778 0.13202771585461 0.118496032090473 0.106508043226532 0.172184856599476 0.172126499341659 0.145356244382665 0.175313991226672 0.153566491805289 0.184636617607931 0.192176194840141 0.198915772706112 0.151139731514406 0.156214189588276 0.156393796005366
A2601 0.123963286983298 0.130494749169472 0.157358194534786 0.377588596640774 0.352842243682557 0.179863076157612 0.162642639708599 0.221848746299907 0.178991608639289 0.162177319364503 0.198641290177183 0.118120108525168 0.123739567162623 0.258786682205302 0.354485470017905 0.52813527316228 0.455510217966447 0.428765243104609 0.364104547870594 0.357270943411322 0.484802352403757 0.474206192455192 0.261502193077892 0.582996911725186 0.868787490011984 1 0.207953745776737 0.257327508937137 0.514478484524275 0.20920080899298 0.226812393623065 0.0572726641676594 0.0251127893343047 0.0146801249157912 0.0115167088654858 0.006085891289248 0.162906061715205 0.322522129511292 0.312051446739518 0.0550729429647326 0.0596467365090388 0.0539890325412715 0.0675901120047925 0.0768385201380813 0.0305199654776865 0.0648815885083234 0.269339375485948 0.187447103956808 0.235633170463464 0.0338148785229084 0.05154359034288 0.0258993241720821 0.0210859272045613 0.061032112634052 0.083195171282196 0.0848044741482954 0.0941677711422604 0.11773175894183 0.211764561370618 0.0152926670894857 0.111433364723765 0.113711280537855 0.104155460335385 0.331918012893113 0.240519278939174 0.177499902951332 0.198147303451962 0.29126359437202 0.43660968851279 0.560942284146945 0.423689552726519 0.143643227963653 0.107101955309814 0.146937233600982 0.154339123065949 0.390200328167077 0.344315329170511 0.272919048992521 0.2535990794491 0.279578427527352 0.0558039379719589 0.116879430878977 0.0924986066587208 0.0566180514613016 0.156666188218425 0.151627747168032 0.18980944696586 0.187234150031897 0.165161571115661 0.180128834614671 0.114860193759163 0.16603668115597 0.111555634545348 0.118947978668415 0.116840545391275
A3001 0.13262033470696 0.127531837850052 0.145389658314506 0.343021169678692 0.347143092395421 0.256309872412735 0.238858533847593 0.308142192306321 0.297156498239604 0.265264011655084 0.279128635425086 0.274899642915006 0.308253941568262 0.138097830082161 0.155312047057785 0.13592365652012 0.171382477947382 0.216309325629817 0.195244828777019 0.117765141480556 0.282081524150452 0.169606384198769 0.344344103282713 0.258120372489204 0.194564610456904 0.207953745776737 1 0.613841605307585 0.522280156957899 0.688392326293737 0.692240031095486 0.0685310507463255 0.0571304250261434 0.166270300431347 0.113421590080983 0.116132646350207 0.00193843585190104 0.0421750356097574 0.0663350926331796 0.0799240418307719 0.319046182822219 0.203753366971885 0.277012300498714 0.123849190290529 0.147543761919839 0.196897051601579 -0.000965652631733125 0.0470181587572874 0.0492679415355982 0.112775636823128 0.0652672709457545 0.0961688793603645 0.0642276816811458 0.125609916017976 0.0359618355063032 0.0486241495960963 0.152816494759384 0.0727871892836659 0.237398876669764 0.186967840521784 0.282034112788682 0.235221377192793 0.382926193561353 0.320094449072013 0.334589218352147 0.225275732333789 0.283128789691616 0.148848480315558 0.30308325963806 0.190302178151396 0.341866506445112 0.218425975110095 0.23344133505566 0.222298209538109 0.22951821206492 0.245641670918042 0.290600475649904 0.257183900414148 0.213814889367878 0.199211553660165 0.086056715942648 0.160099259064924 0.159982364020939 0.162031275440126 0.154581932175706 0.148325069291249 0.175718014805274 0.296253315811028 0.217185715408281 0.366194076800989 0.206154535448273 0.289416042845718 0.305330817655956 0.310415473320244 0.316355674922463
