6.675675675675675214e-01 6.049281314168377666e-01 6.312684365781711104e-01 5.706730769230768940e-01
2.833333333333333259e-01 3.554099951479864350e-01 4.382978723404254984e-01 3.879417879417879078e-01
8.979591836734693300e-02 4.151750972762645597e-01 4.464000000000000190e-01 4.014285714285714124e-01
5.388888888888888618e-01 4.019988577955453946e-01 4.640179910044978095e-01 3.252427184466019083e-01
4.192307692307692402e-01 3.950372208436724319e-01 3.840909090909090939e-01 3.906666666666667176e-01
6.666666666666666574e-02 3.820662768031189427e-01 4.510333863275038935e-01 3.358422939068100299e-01
0.000000000000000000e+00 3.515708358032009206e-01 3.594771241830065356e-01 2.982857142857143762e-01
3.944444444444444864e-01 4.175592960979341295e-01 4.603644646924829331e-01 4.185863874345548963e-01
2.166666666666666463e-01 3.672501823486505890e-01 3.835390946502057474e-01 3.558441558441557961e-01
2.727272727272727140e-02 4.189086294416243805e-01 3.250626566416039975e-01 4.129870129870129025e-01
5.523809523809523198e-02 3.716666666666666452e-01 3.751989389920423745e-01 4.032457496136013231e-01
5.333333333333332982e-02 3.770505385252692632e-01 4.056880733944955297e-01 4.145695364238410896e-01
4.210526315789473589e-02 4.532359081419624625e-01 4.764453961456102671e-01 4.843501326259946893e-01
2.705882352941176294e-01 4.231083844580777464e-01 4.919799498746867394e-01 5.146964856230031859e-01
2.357142857142857095e-01 4.518279569892472702e-01 4.869158878504672439e-01 4.713414634146341209e-01
1.076923076923076844e-01 5.883064516129031807e-01 5.872499999999999387e-01 5.726190476190475831e-01
4.999999999999998890e-02 5.894049346879536300e-01 5.498694516971279755e-01 5.239999999999999103e-01
nan 4.341040462427746549e-01 4.151515151515151603e-01 4.440860215053762938e-01
4.666666666666666879e-02 3.172981878088961816e-01 2.678200692041522446e-01 2.981818181818182145e-01
9.333333333333333759e-02 4.905494505494505941e-01 4.880341880341880767e-01 4.635687732342008149e-01
2.722222222222222543e-01 3.680216802168021495e-01 2.459459459459459596e-01 2.859999999999999765e-01
2.347826086956521507e-01 5.081147540983607103e-01 5.133136094674556338e-01 4.944444444444444642e-01
3.563636363636363269e-01 4.452508960573476893e-01 3.116666666666666474e-01 3.874371859296482645e-01
4.096153846153846034e-01 4.125885129819040209e-01 4.251282051282051500e-01 4.262589928057554656e-01
2.744186046511627453e-01 4.302955665024629783e-01 4.268948655256723512e-01 4.493589743589743724e-01
6.229508196721311730e-02 3.589743589743589203e-01 3.712074303405573095e-01 3.902439024390244038e-01
3.399999999999999689e-01 6.433734939759035987e-01 6.049295774647888146e-01 5.533568904593638704e-01
5.000000000000000278e-02 4.162032598274209017e-01 4.334916864608075460e-01 4.742268041237113207e-01
1.428571428571428527e-02 3.803100775193798411e-01 3.766666666666666496e-01 4.148606811145510997e-01
3.448275862068965469e-03 4.834701055099648315e-01 3.464743589743589647e-01 1.941935483870967649e-01
1.838709677419355093e-01 4.085188770571152039e-01 3.803571428571428936e-01 4.069264069264068584e-01
