7.027027027027026307e-01 6.129363449691991317e-01 6.336283185840707599e-01 6.062499999999999556e-01
4.041666666666666741e-01 3.372634643377001584e-01 4.346808510638298095e-01 3.883575883575883791e-01
9.387755102040815092e-02 4.072200605274535201e-01 4.347999999999999643e-01 4.082142857142857517e-01
5.999999999999999778e-01 3.937178754997144314e-01 4.605697151424287261e-01 3.407766990291261622e-01
5.000000000000000000e-01 3.891439205955335434e-01 4.187500000000000111e-01 4.139999999999999791e-01
6.666666666666666574e-02 3.459064327485380508e-01 4.480127186009538742e-01 3.283154121863799402e-01
0.000000000000000000e+00 3.318316538233551105e-01 3.630718954248365882e-01 3.188571428571428945e-01
4.611111111111111382e-01 3.881790359602142471e-01 4.760820045558086799e-01 4.117801047120418501e-01
3.250000000000000111e-01 3.411378555798686985e-01 3.917695473251028848e-01 3.665584415584415279e-01
4.545454545454545581e-02 3.920050761421319807e-01 3.210526315789473117e-01 4.249999999999999889e-01
7.428571428571427437e-02 3.633333333333333415e-01 3.893899204244031798e-01 4.094281298299844996e-01
7.333333333333333370e-02 3.743164871582435604e-01 4.095412844036697697e-01 4.284768211920529923e-01
2.105263157894736795e-02 4.426583159359777642e-01 4.961456102783725619e-01 4.978779840848807092e-01
2.999999999999999334e-01 4.189502385821404218e-01 5.012531328320801727e-01 5.230031948881789239e-01
1.857142857142856929e-01 4.586021505376344232e-01 5.093457943925233655e-01 5.158536585365853799e-01
8.461538461538460620e-02 5.915322580645161477e-01 5.887499999999999956e-01 5.940476190476190466e-01
4.285714285714285060e-02 5.850507982583454947e-01 5.566579634464752235e-01 5.548571428571428266e-01
nan 4.466763005780347018e-01 4.448484848484848264e-01 4.623655913978493848e-01
5.999999999999999778e-02 2.920922570016474262e-01 2.716262975778546696e-01 3.072727272727272529e-01
1.533333333333333492e-01 4.938461538461538791e-01 5.080341880341879834e-01 4.710037174721189435e-01
2.277777777777777735e-01 3.926829268292683084e-01 2.358108108108107892e-01 3.055999999999999828e-01
2.391304347826087029e-01 4.773770491803278615e-01 5.278106508875739511e-01 4.858333333333332282e-01
4.481818181818182367e-01 4.462365591397849940e-01 3.375000000000000222e-01 3.997487437185929804e-01
5.346153846153846034e-01 4.204563335955940895e-01 4.361538461538462252e-01 4.314748201438849406e-01
3.906976744186046457e-01 4.188013136288997740e-01 4.073349633251833746e-01 4.884615384615383915e-01
7.540983606557376262e-02 3.403263403263404041e-01 3.620743034055727838e-01 4.016260162601626438e-01
4.369999999999999996e-01 6.590361445783132766e-01 6.481220657276993702e-01 6.042402826855124420e-01
9.166666666666666019e-02 4.038350910834132002e-01 4.320665083135392104e-01 4.938144329896907436e-01
2.500000000000000139e-02 3.831007751937984818e-01 3.766666666666665941e-01 4.343653250773993335e-01
3.448275862068965469e-03 4.803048065650645237e-01 3.474358974358974228e-01 2.406451612903225679e-01
2.935483870967742215e-01 4.161665053242981638e-01 3.868303571428571841e-01 4.264069264069264564e-01
3.829545454545454364e-01 3.245697896749522582e-01 4.088495575221239298e-01 3.861842105263157965e-01
3.282051282051282048e-01 4.281355932203389503e-01 4.548951048951049292e-01 4.278911564625850206e-01
5.042553191489360653e-01 5.396761133603240612e-01 2.149999999999999967e-01 3.888888888888888951e-01
2.368421052631578816e-01 2.853758542141230370e-01 4.236742424242423977e-01 4.300589390962672454e-01
4.947916666666666297e-01 3.236591179976162080e-01 4.461538461538461786e-01 4.217054263565890859e-01
5.588832487309645103e-01 4.620067643742953867e-01 4.350877192982455233e-01 2.857142857142856984e-01
