4.490066952928690319e-02 1.392069918413001324e-02 1.761039711693132559e-02 2.218321537511408828e-02
3.726779962499649629e-02 8.683477792717249691e-03 1.051847412281554754e-02 1.305143128126362399e-02
1.593928505287072264e-02 7.663505220413478411e-03 1.099818166789401711e-02 2.253398793478193773e-02
4.843221048378525823e-02 5.541751899809578552e-03 1.464668634701026505e-02 2.102563866767740569e-02
6.153846153846153494e-02 1.239282695173595482e-02 2.207150522676708596e-02 1.987740202116742780e-02
1.909406539564933308e-02 9.591851617250121004e-03 6.836248012718588833e-03 1.861040141325759345e-02
0.000000000000000000e+00 8.864610524685305817e-03 1.084356864250787637e-02 2.160120933878377850e-02
3.778186252426510988e-02 7.043593205631969688e-03 1.588174762054976250e-02 1.405103340347606949e-02
1.272937693043288930e-02 7.336128934021972532e-03 2.034853549806768178e-02 1.266233766233766656e-02
4.453617714151231199e-02 2.021076045849588138e-02 1.512298229728880998e-02 1.609027492644658081e-02
1.047619047619047401e-02 6.667995190756027639e-03 1.205073389029236164e-02 1.125316330712049749e-02
1.735611039090367499e-02 7.340064807550264817e-03 9.065408680393120811e-03 1.353796742292446773e-02
1.578947368421052683e-02 7.127057695936486401e-03 2.015124686255861247e-02 1.876364900140838066e-02
5.549400665915647790e-02 8.879694225372358404e-03 1.495381843626697460e-02 1.553386042318622394e-02
3.499271061118825604e-02 8.491220224688011964e-03 1.648811099474518232e-02 2.120163250087035364e-02
1.387778780781445676e-17 1.053222410210400729e-02 1.232122153035158409e-02 2.779194649983033824e-02
0.000000000000000000e+00 1.112555465703151183e-02 1.007508166139672520e-02 1.380919539839378998e-02
nan 1.992753083923490959e-02 1.175195116949413407e-02 1.627176983916295977e-02
3.055050463303893293e-02 1.651066862124224086e-02 1.364919233447476482e-02 3.081387592457250288e-02
3.785938897200182007e-02 1.840126214411822933e-02 9.219683118059353311e-03 2.403526129099390479e-02
5.583264233956049954e-02 1.208623475391748872e-02 2.528146882955364938e-02 1.137717012266230114e-02
5.584883729854403511e-02 9.560343155293979725e-03 1.156876615148945409e-02 1.708728499914411239e-02
1.820453126772799204e-02 1.414550765260523708e-02 2.334820954353650224e-02 1.189427173723077956e-02
4.694829082974501938e-02 2.027090197368399196e-02 1.568929081105473189e-02 1.059320454865267727e-02
1.564374889194617910e-02 1.203316742230072303e-02 1.492243962803631134e-02 1.853440037794994513e-02
1.647520593626375027e-02 1.594278219124500157e-02 1.622435769781442605e-02 6.910569105691054086e-03
1.284523257866513994e-02 1.347786392881348584e-02 7.911877721292358626e-03 1.236244217988403428e-02
1.020620726159657266e-02 1.138842873071801119e-02 1.031272843044769502e-02 2.737302690175617836e-02
